t_utc,t_unix,t_sclk_cor,t_tid,tid,orbit,focusmode,alt,lst,long,lat,sza,mass,species,cps_dt_bkd,abundance,precision,quality
2015-04-29T03:10:07,1430277006.653161,483548980.318096,4723.893662,15746,1123,csn,5.043793e+02,9.880000e+00,-2.281348e+01,-5.165217e+01,4.816815e+01,4,He,80.239095,22043.704230,0.111637,TSC:NIV
2015-04-29T03:10:09,1430277008.653361,483548982.318294,4725.893662,15746,1123,csn,5.025618e+02,9.885278e+00,-2.274292e+01,-5.155090e+01,4.806112e+01,4,He,80.239095,22035.363371,0.111637,TSC:NIV
2015-04-29T03:10:11,1430277010.653561,483548984.318493,4727.893662,15746,1123,csn,5.007479e+02,9.890556e+00,-2.267263e+01,-5.144948e+01,4.795389e+01,4,He,0.000000,0.000000,NaN,TSC:NIV
2015-04-29T03:10:13,1430277012.653762,483548986.318692,4729.893662,15746,1123,csn,4.989378e+02,9.895833e+00,-2.260262e+01,-5.134791e+01,4.784645e+01,4,He,0.000000,0.000000,NaN,TSC:NIV
2015-04-29T03:10:15,1430277014.653962,483548988.318891,4731.893662,15746,1123,csn,4.971314e+02,9.900833e+00,-2.253287e+01,-5.124619e+01,4.774063e+01,4,He,80.239095,22011.142733,0.111637,TSC:NIV
2015-04-29T03:10:17,1430277016.654161,483548990.319089,4733.893662,15746,1123,csn,4.953287e+02,9.906111e+00,-2.246340e+01,-5.114433e+01,4.763279e+01,4,He,80.239095,22003.297625,0.111637,TSC:NIV
2015-04-29T03:10:19,1430277018.654361,483548992.319288,4735.893662,15746,1123,csn,4.935298e+02,9.911111e+00,-2.239420e+01,-5.104231e+01,4.752657e+01,4,He,0.000000,0.000000,NaN,TSC:NIV
2015-04-29T03:10:21,1430277020.654561,483548994.319487,4737.893662,15746,1123,csn,4.917346e+02,9.916389e+00,-2.232527e+01,-5.094015e+01,4.741834e+01,4,He,43.229195,11846.084873,0.152094,TSC:NIV
2015-04-29T03:10:23,1430277022.654761,483548996.319685,4739.893662,15746,1123,csn,4.899432e+02,9.921389e+00,-2.225660e+01,-5.083784e+01,4.731173e+01,4,He,6.180193,1692.972856,0.402253,TSC:NIV
2015-04-29T03:10:25,1430277024.654961,483548998.319884,4741.893662,15746,1123,csn,4.881556e+02,9.926667e+00,-2.218819e+01,-5.073538e+01,4.720310e+01,4,He,6.180193,1692.395740,0.402253,TSC:NIV
2015-04-29T03:10:27,1430277026.655160,483549000.320082,4743.893662,15746,1123,csn,4.863718e+02,9.931667e+00,-2.212005e+01,-5.063278e+01,4.709609e+01,4,He,80.239095,21965.397648,0.111637,TSC:NIV
2015-04-29T03:10:29,1430277028.655360,483549002.320281,4745.893662,15746,1123,csn,4.845919e+02,9.936667e+00,-2.205217e+01,-5.053003e+01,4.698890e+01,4,He,6.180193,1691.256410,0.402253,TSC:NIV
2015-04-29T03:10:31,1430277030.655560,483549004.320480,4747.893662,15746,1123,csn,4.828157e+02,9.941667e+00,-2.198456e+01,-5.042713e+01,4.688151e+01,4,He,43.229195,11826.071174,0.152094,TSC:NIV
2015-04-29T03:10:33,1430277032.655761,483549006.320679,4749.893662,15746,1123,csn,4.810433e+02,9.946944e+00,-2.191719e+01,-5.032409e+01,4.677209e+01,4,He,43.229195,11822.164231,0.152094,TSC:NIV
2015-04-29T03:10:35,1430277034.655961,483549008.320877,4751.893662,15746,1123,csn,4.792748e+02,9.951944e+00,-2.185009e+01,-5.022090e+01,4.666432e+01,4,He,302.420428,82677.392047,0.057504,TSC:NIV
2015-04-29T03:10:37,1430277036.656161,483549010.321076,4753.893662,15746,1123,csn,4.775102e+02,9.956944e+00,-2.178324e+01,-5.011757e+01,4.655635e+01,4,He,43.229195,11814.309616,0.152094,TSC:NIV
2015-04-29T03:10:39,1430277038.656361,483549012.321274,4755.893662,15746,1123,csn,4.757494e+02,9.961944e+00,-2.171665e+01,-5.001409e+01,4.644819e+01,4,He,0.000000,0.000000,NaN,TSC:NIV
2015-04-29T03:10:41,1430277040.656561,483549014.321473,4757.893662,15746,1123,csn,4.739924e+02,9.966667e+00,-2.165031e+01,-4.991047e+01,4.634169e+01,4,He,0.000000,0.000000,NaN,TSC:NIV
2015-04-29T03:10:43,1430277042.656762,483549016.321672,4759.893662,15746,1123,csn,4.722394e+02,9.971667e+00,-2.158421e+01,-4.980670e+01,4.623315e+01,4,He,0.000000,0.000000,NaN,TSC:NIV
2015-04-29T03:10:45,1430277044.656962,483549018.321871,4761.893662,15746,1123,csn,4.704902e+02,9.976667e+00,-2.151837e+01,-4.970279e+01,4.612442e+01,4,He,43.229195,11798.578828,0.152094,TSC:NIV
2015-04-29T03:10:47,1430277046.657162,483549020.322070,4763.893662,15746,1123,csn,4.687450e+02,9.981667e+00,-2.145278e+01,-4.959874e+01,4.601551e+01,4,He,80.239095,21892.427353,0.111637,TSC:NIV
2015-04-29T03:10:49,1430277048.657361,483549022.322268,4765.893662,15746,1123,csn,4.670037e+02,9.986389e+00,-2.138743e+01,-4.949454e+01,4.590826e+01,4,He,80.239095,21885.141286,0.111637,TSC:NIV
2015-04-29T03:10:51,1430277050.657561,483549024.322467,4767.893662,15746,1123,csn,4.652663e+02,9.991389e+00,-2.132233e+01,-4.939020e+01,4.579897e+01,4,He,117.323234,31989.166768,0.092323,TSC:NIV
2015-04-29T03:10:53,1430277052.657761,483549026.322665,4769.893662,15746,1123,csn,4.635328e+02,9.996111e+00,-2.125748e+01,-4.928572e+01,4.569136e+01,4,He,0.000000,0.000000,NaN,TSC:NIV
2015-04-29T03:10:55,1430277054.657961,483549028.322864,4771.893662,15746,1123,csn,4.618033e+02,1.000111e+01,-2.119286e+01,-4.918109e+01,4.558169e+01,4,He,0.000000,0.000000,NaN,TSC:NIV
2015-04-29T03:10:57,1430277056.658161,483549030.323062,4773.893662,15746,1123,csn,4.600777e+02,1.000583e+01,-2.112849e+01,-4.907632e+01,4.547371e+01,4,He,6.180193,1683.411711,0.402253,TSC:NIV
2015-04-29T03:10:59,1430277058.658360,483549032.323261,4775.893662,15746,1123,csn,4.583561e+02,1.001083e+01,-2.106435e+01,-4.897142e+01,4.536367e+01,4,He,43.229195,11771.256875,0.152094,TSC:NIV
2015-04-29T03:11:01,1430277060.658560,483549034.323459,4777.893662,15746,1123,csn,4.566385e+02,1.001556e+01,-2.100046e+01,-4.886636e+01,4.525533e+01,4,He,191.335275,52083.308843,0.072294,TSC:NIV
2015-04-29T03:11:03,1430277062.658760,483549036.323658,4779.893662,15746,1123,csn,4.549249e+02,1.002028e+01,-2.093680e+01,-4.876117e+01,4.514680e+01,4,He,191.335275,52066.298991,0.072294,TSC:NIV
2015-04-29T03:11:05,1430277064.658961,483549038.323857,4781.893662,15746,1123,csn,4.532153e+02,1.002500e+01,-2.087337e+01,-4.865584e+01,4.503810e+01,4,He,6.180193,1681.210198,0.402253,TSC:NIV
2015-04-29T03:11:07,1430277066.659161,483549040.324056,4783.893662,15746,1123,csn,4.515097e+02,1.002972e+01,-2.081019e+01,-4.855037e+01,4.492921e+01,4,He,80.239095,21820.498609,0.111637,TSC:NIV
2015-04-29T03:11:09,1430277068.659361,483549042.324255,4785.893662,15746,1123,csn,4.498081e+02,1.003444e+01,-2.074723e+01,-4.844475e+01,4.482015e+01,4,He,191.335275,52015.508937,0.072294,TSC:NIV
2015-04-29T03:11:11,1430277070.659561,483549044.324453,4787.893662,15746,1123,csn,4.481105e+02,1.003917e+01,-2.068450e+01,-4.833900e+01,4.471091e+01,4,He,191.335275,51998.683421,0.072294,TSC:NIV
2015-04-29T03:11:13,1430277072.659761,483549046.324652,4789.893662,15746,1123,csn,4.464170e+02,1.004389e+01,-2.062201e+01,-4.823311e+01,4.460149e+01,4,He,154.286793,41916.567181,0.080507,TSC:NIV
2015-04-29T03:11:15,1430277074.659962,483549048.324851,4791.893662,15746,1123,csn,4.447276e+02,1.004861e+01,-2.055974e+01,-4.812707e+01,4.449189e+01,4,He,80.239095,21792.299068,0.111637,TSC:NIV
2015-04-29T03:11:17,1430277076.660162,483549050.325050,4793.893662,15746,1123,csn,4.430422e+02,1.005333e+01,-2.049770e+01,-4.802090e+01,4.438212e+01,4,He,0.000000,0.000000,NaN,TSC:NIV
2015-04-29T03:11:19,1430277078.660361,483549052.325248,4795.893662,15746,1123,csn,4.413609e+02,1.005806e+01,-2.043589e+01,-4.791459e+01,4.427217e+01,4,He,0.000000,0.000000,NaN,TSC:NIV
2015-04-29T03:11:21,1430277080.660561,483549054.325447,4797.893662,15746,1123,csn,4.396837e+02,1.006278e+01,-2.037430e+01,-4.780815e+01,4.416204e+01,4,He,191.335275,51915.164733,0.072294,TSC:NIV
2015-04-29T03:11:23,1430277082.660762,483549056.325645,4799.893662,15746,1123,csn,4.380106e+02,1.006722e+01,-2.031294e+01,-4.770156e+01,4.405365e+01,4,He,6.180193,1676.341066,0.402253,TSC:NIV
2015-04-29T03:11:25,1430277084.660962,483549058.325844,4801.893662,15746,1123,csn,4.363416e+02,1.007194e+01,-2.025179e+01,-4.759483e+01,4.394317e+01,4,He,43.229195,11721.929546,0.152094,TSC:NIV
2015-04-29T03:11:27,1430277086.661162,483549060.326042,4803.893662,15746,1123,csn,4.346767e+02,1.007639e+01,-2.019087e+01,-4.748797e+01,4.383445e+01,4,He,43.229195,11718.204953,0.152094,TSC:NIV
2015-04-29T03:11:29,1430277088.661362,483549062.326241,4805.893662,15746,1123,csn,4.330160e+02,1.008111e+01,-2.013017e+01,-4.738098e+01,4.372362e+01,4,He,228.372312,61885.597958,0.066173,TSC:NIV
2015-04-29T03:11:31,1430277090.661562,483549064.326439,4807.893662,15746,1123,csn,4.313594e+02,1.008556e+01,-2.006969e+01,-4.727384e+01,4.361456e+01,4,He,117.323234,31782.840312,0.092323,TSC:NIV
2015-04-29T03:11:33,1430277092.661762,483549066.326638,4809.893662,15746,1123,csn,4.297070e+02,1.009028e+01,-2.000942e+01,-4.716657e+01,4.350339e+01,4,He,80.239095,21729.892768,0.111637,TSC:NIV
2015-04-29T03:11:35,1430277094.661962,483549068.326838,4811.893662,15746,1123,csn,4.280587e+02,1.009472e+01,-1.994937e+01,-4.705916e+01,4.339399e+01,4,He,80.239095,21723.050895,0.111637,TSC:NIV
2015-04-29T03:11:37,1430277096.662162,483549070.327036,4813.893662,15746,1123,csn,4.264146e+02,1.009917e+01,-1.988953e+01,-4.695162e+01,4.328442e+01,4,He,43.229195,11699.722648,0.152094,TSC:NIV
2015-04-29T03:11:39,1430277098.662362,483549072.327235,4815.893662,15746,1123,csn,4.247747e+02,1.010389e+01,-1.982991e+01,-4.684394e+01,4.317274e+01,4,He,0.000000,0.000000,NaN,TSC:NIV
2015-04-29T03:11:41,1430277100.662562,483549074.327433,4817.893662,15746,1123,csn,4.231390e+02,1.010833e+01,-1.977050e+01,-4.673612e+01,4.306284e+01,4,He,154.286793,41730.641253,0.080507,TSC:NIV
2015-04-29T03:11:43,1430277102.662762,483549076.327632,4819.893662,15746,1123,csn,4.215075e+02,1.011278e+01,-1.971130e+01,-4.662817e+01,4.295277e+01,4,He,154.286793,41717.617204,0.080507,TSC:NIV
2015-04-29T03:11:45,1430277104.662962,483549078.327830,4821.893662,15746,1123,csn,4.198802e+02,1.011722e+01,-1.965231e+01,-4.652009e+01,4.284254e+01,4,He,191.335275,51719.059012,0.072294,TSC:NIV
2015-04-29T03:11:47,1430277106.663163,483549080.328029,4823.893662,15746,1123,csn,4.182571e+02,1.012167e+01,-1.959353e+01,-4.641187e+01,4.273214e+01,4,He,6.180193,1670.024197,0.402253,TSC:NIV
2015-04-29T03:11:49,1430277108.663363,483549082.328228,4825.893662,15746,1123,csn,4.166383e+02,1.012611e+01,-1.953496e+01,-4.630352e+01,4.262158e+01,4,He,6.180193,1669.506795,0.402253,TSC:NIV
2015-04-29T03:11:51,1430277110.663562,483549084.328427,4827.893662,15746,1123,csn,4.150237e+02,1.013056e+01,-1.947659e+01,-4.619503e+01,4.251086e+01,4,He,0.000000,0.000000,NaN,TSC:NIV
2015-04-29T03:11:53,1430277112.663762,483549086.328625,4829.893662,15746,1123,csn,4.134134e+02,1.013500e+01,-1.941842e+01,-4.608641e+01,4.239997e+01,4,He,265.400078,71650.492062,0.061383,TSC:NIV
2015-04-29T03:11:55,1430277114.663962,483549088.328824,4831.893662,15746,1123,csn,4.118074e+02,1.013944e+01,-1.936047e+01,-4.597766e+01,4.228893e+01,4,He,228.372312,61635.093590,0.066173,TSC:NIV
2015-04-29T03:11:57,1430277116.664162,483549090.329022,4833.893662,15746,1123,csn,4.102057e+02,1.014389e+01,-1.930271e+01,-4.586877e+01,4.217772e+01,4,He,228.372312,61616.179541,0.066173,TSC:NIV
2015-04-29T03:11:59,1430277118.664362,483549092.329221,4835.893662,15746,1123,csn,4.086082e+02,1.014833e+01,-1.924515e+01,-4.575976e+01,4.206635e+01,4,He,0.000000,0.000000,NaN,TSC:NIV
2015-04-29T03:12:01,1430277120.664561,483549094.329419,4837.893662,15746,1123,csn,4.070151e+02,1.015250e+01,-1.918780e+01,-4.565060e+01,4.195681e+01,4,He,80.239095,21635.741065,0.111637,TSC:NIV
2015-04-29T03:12:03,1430277122.664761,483549096.329618,4839.893662,15746,1123,csn,4.054263e+02,1.015694e+01,-1.913064e+01,-4.554132e+01,4.184512e+01,4,He,6.180193,1665.925203,0.402253,TSC:NIV
2015-04-29T03:12:05,1430277124.664961,483549098.329817,4841.893662,15746,1123,csn,4.038418e+02,1.016139e+01,-1.907368e+01,-4.543191e+01,4.173327e+01,4,He,6.180193,1665.419230,0.402253,TSC:NIV
2015-04-29T03:12:07,1430277126.665162,483549100.330016,4843.893662,15746,1123,csn,4.022617e+02,1.016556e+01,-1.901692e+01,-4.532236e+01,4.162327e+01,4,He,43.229195,11645.741627,0.152094,TSC:NIV
2015-04-29T03:12:09,1430277128.665362,483549102.330215,4845.893662,15746,1123,csn,4.006859e+02,1.017000e+01,-1.896036e+01,-4.521269e+01,4.151111e+01,4,He,117.323234,31596.781973,0.092323,TSC:NIV
2015-04-29T03:12:11,1430277130.665562,483549104.330413,4847.893662,15746,1123,csn,3.991144e+02,1.017417e+01,-1.890399e+01,-4.510288e+01,4.140080e+01,4,He,43.229195,11638.720452,0.152094,TSC:NIV
2015-04-29T03:12:13,1430277132.665762,483549106.330612,4849.893662,15746,1123,csn,3.975474e+02,1.017861e+01,-1.884781e+01,-4.499295e+01,4.128832e+01,4,He,43.229195,11635.223702,0.152094,TSC:NIV
2015-04-29T03:12:15,1430277134.665962,483549108.330810,4851.893662,15746,1123,csn,3.959847e+02,1.018278e+01,-1.879182e+01,-4.488288e+01,4.117771e+01,4,He,43.229195,11631.730570,0.152094,TSC:NIV
2015-04-29T03:12:17,1430277136.666163,483549110.331009,4853.893662,15746,1123,csn,3.944264e+02,1.018694e+01,-1.873603e+01,-4.477268e+01,4.106695e+01,4,He,154.286793,41501.711830,0.080507,TSC:NIV
2015-04-29T03:12:19,1430277138.666363,483549112.331208,4855.893662,15746,1123,csn,3.928725e+02,1.019139e+01,-1.868042e+01,-4.466236e+01,4.095401e+01,4,He,43.229195,11624.783644,0.152094,TSC:NIV
2015-04-29T03:12:21,1430277140.666562,483549114.331407,4857.893662,15746,1123,csn,3.913230e+02,1.019556e+01,-1.862501e+01,-4.455190e+01,4.084295e+01,4,He,43.229195,11621.325742,0.152094,TSC:NIV
2015-04-29T03:12:23,1430277142.666762,483549116.331605,4859.893662,15746,1123,csn,3.897780e+02,1.019972e+01,-1.856978e+01,-4.444132e+01,4.073174e+01,4,He,80.239095,21564.317554,0.111637,TSC:NIV
2015-04-29T03:12:25,1430277144.666962,483549118.331804,4861.893662,15746,1123,csn,3.882374e+02,1.020389e+01,-1.851474e+01,-4.433061e+01,4.062038e+01,4,He,43.229195,11614.441890,0.152094,TSC:NIV
2015-04-29T03:12:27,1430277146.667162,483549120.332002,4863.893662,15746,1123,csn,3.867012e+02,1.020806e+01,-1.845989e+01,-4.421977e+01,4.050887e+01,4,He,80.239095,21551.582632,0.111637,TSC:NIV
2015-04-29T03:12:29,1430277148.667362,483549122.332201,4865.893662,15746,1123,csn,3.851695e+02,1.021222e+01,-1.840522e+01,-4.410880e+01,4.039722e+01,4,He,80.239095,21545.244522,0.111637,TSC:NIV
2015-04-29T03:12:31,1430277150.667562,483549124.332400,4867.893662,15746,1123,csn,3.836423e+02,1.021639e+01,-1.835073e+01,-4.399771e+01,4.028543e+01,4,He,302.420428,81179.970365,0.057504,TSC:NIV
2015-04-29T03:12:33,1430277152.667761,483549126.332598,4869.893662,15746,1123,csn,3.821196e+02,1.022056e+01,-1.829643e+01,-4.388649e+01,4.017349e+01,4,He,43.229195,11600.794775,0.152094,TSC:NIV
2015-04-29T03:12:35,1430277154.667961,483549128.332797,4871.893662,15746,1123,csn,3.806013e+02,1.022472e+01,-1.824231e+01,-4.377514e+01,4.006141e+01,4,He,43.229195,11597.410434,0.152094,TSC:NIV
2015-04-29T03:12:37,1430277156.668161,483549130.332996,4873.893662,15746,1123,csn,3.790875e+02,1.022889e+01,-1.818836e+01,-4.366366e+01,3.994918e+01,4,He,80.239095,21520.061606,0.111637,TSC:NIV
2015-04-29T03:12:39,1430277158.668362,483549132.333194,4875.893662,15746,1123,csn,3.775783e+02,1.023306e+01,-1.813460e+01,-4.355206e+01,3.983681e+01,4,He,80.239095,21513.817045,0.111637,TSC:NIV
2015-04-29T03:12:41,1430277160.668562,483549134.333393,4877.893662,15746,1123,csn,3.760736e+02,1.023722e+01,-1.808102e+01,-4.344034e+01,3.972429e+01,4,He,339.532559,91009.603786,0.054270,TSC:NIV
2015-04-29T03:12:43,1430277162.668762,483549136.333592,4879.893662,15746,1123,csn,3.745734e+02,1.024139e+01,-1.802761e+01,-4.332848e+01,3.961164e+01,4,He,339.532559,90983.354038,0.054270,TSC:NIV
2015-04-29T03:12:45,1430277164.668962,483549138.333790,4881.893662,15746,1123,csn,3.730778e+02,1.024528e+01,-1.797438e+01,-4.321651e+01,3.950092e+01,4,He,117.323234,31429.653580,0.092323,TSC:NIV
2015-04-29T03:12:47,1430277166.669162,483549140.333989,4883.893662,15746,1123,csn,3.715867e+02,1.024944e+01,-1.792133e+01,-4.310440e+01,3.938799e+01,4,He,117.323234,31420.633390,0.092323,TSC:NIV
2015-04-29T03:12:49,1430277168.669362,483549142.334188,4885.893662,15746,1123,csn,3.701001e+02,1.025361e+01,-1.786845e+01,-4.299218e+01,3.927491e+01,4,He,154.286793,41308.107408,0.080507,TSC:NIV
2015-04-29T03:12:51,1430277170.669561,483549144.334386,4887.893662,15746,1123,csn,3.686182e+02,1.025750e+01,-1.781574e+01,-4.287983e+01,3.916379e+01,4,He,0.000000,0.000000,NaN,TSC:NIV
2015-04-29T03:12:53,1430277172.669761,483549146.334585,4889.893662,15746,1123,csn,3.671408e+02,1.026167e+01,-1.776321e+01,-4.276735e+01,3.905044e+01,4,He,191.335275,51198.129652,0.072294,TSC:NIV
2015-04-29T03:12:55,1430277174.669961,483549148.334783,4891.893662,15746,1123,csn,3.656681e+02,1.026556e+01,-1.771085e+01,-4.265475e+01,3.893906e+01,4,He,191.335275,51183.612794,0.072294,TSC:NIV
2015-04-29T03:12:57,1430277176.670162,483549150.334983,4893.893662,15746,1123,csn,3.641999e+02,1.026972e+01,-1.765865e+01,-4.254203e+01,3.882544e+01,4,He,43.229195,11560.862559,0.152094,TSC:NIV
2015-04-29T03:12:59,1430277178.670362,483549152.335181,4895.893662,15746,1123,csn,3.627364e+02,1.027361e+01,-1.760663e+01,-4.242918e+01,3.871379e+01,4,He,117.323234,31367.122731,0.092323,TSC:NIV
2015-04-29T03:13:01,1430277180.670562,483549154.335380,4897.893662,15746,1123,csn,3.612775e+02,1.027778e+01,-1.755478e+01,-4.231622e+01,3.859990e+01,4,He,80.239095,21446.411761,0.111637,TSC:NIV
2015-04-29T03:13:03,1430277182.670762,483549156.335578,4899.893662,15746,1123,csn,3.598232e+02,1.028167e+01,-1.750309e+01,-4.220313e+01,3.848799e+01,4,He,80.239095,21440.401169,0.111637,TSC:NIV
2015-04-29T03:13:05,1430277184.670963,483549158.335777,4901.893662,15746,1123,csn,3.583736e+02,1.028556e+01,-1.745157e+01,-4.208992e+01,3.837595e+01,4,He,228.372312,61005.479657,0.066173,TSC:NIV
2015-04-29T03:13:07,1430277186.671163,483549160.335976,4903.893662,15746,1123,csn,3.569287e+02,1.028972e+01,-1.740022e+01,-4.197658e+01,3.826167e+01,4,He,154.286793,41203.407870,0.080507,TSC:NIV
2015-04-29T03:13:09,1430277188.671363,483549162.336175,4905.893662,15746,1123,csn,3.554884e+02,1.029361e+01,-1.734903e+01,-4.186313e+01,3.814938e+01,4,He,43.229195,11541.465380,0.152094,TSC:NIV
2015-04-29T03:13:11,1430277190.671563,483549164.336373,4907.893662,15746,1123,csn,3.540528e+02,1.029750e+01,-1.729800e+01,-4.174955e+01,3.803696e+01,4,He,43.229195,11538.271088,0.152094,TSC:NIV
2015-04-29T03:13:13,1430277192.671763,483549166.336572,4909.893662,15746,1123,csn,3.526219e+02,1.030139e+01,-1.724714e+01,-4.163586e+01,3.792442e+01,4,He,0.000000,0.000000,NaN,TSC:NIV
2015-04-29T03:13:15,1430277194.671963,483549168.336771,4911.893662,15746,1123,csn,3.511957e+02,1.030528e+01,-1.719644e+01,-4.152204e+01,3.781176e+01,4,He,265.400078,70798.690379,0.061383,TSC:NIV
2015-04-29T03:13:17,1430277196.672163,483549170.336969,4913.893662,15746,1123,csn,3.497742e+02,1.030917e+01,-1.714590e+01,-4.140810e+01,3.769897e+01,4,He,154.286793,41146.584704,0.080507,TSC:NIV
2015-04-29T03:13:19,1430277198.672363,483549172.337168,4915.893662,15746,1123,csn,3.483575e+02,1.031306e+01,-1.709552e+01,-4.129405e+01,3.758607e+01,4,He,154.286793,41135.345113,0.080507,TSC:NIV
2015-04-29T03:13:21,1430277200.672563,483549174.337366,4917.893662,15746,1123,csn,3.469455e+02,1.031694e+01,-1.704529e+01,-4.117987e+01,3.747304e+01,4,He,43.229195,11522.457146,0.152094,TSC:NIV
2015-04-29T03:13:23,1430277202.672762,483549176.337565,4919.893662,15746,1123,csn,3.455382e+02,1.032083e+01,-1.699523e+01,-4.106558e+01,3.735989e+01,4,He,339.532559,90475.562270,0.054270,TSC:NIV
2015-04-29T03:13:25,1430277204.672962,483549178.337763,4921.893662,15746,1123,csn,3.441357e+02,1.032472e+01,-1.694533e+01,-4.095117e+01,3.724662e+01,4,He,339.532559,90451.055503,0.054270,TSC:NIV
2015-04-29T03:13:27,1430277206.673163,483549180.337963,4923.893662,15746,1123,csn,3.427379e+02,1.032861e+01,-1.689558e+01,-4.083663e+01,3.713323e+01,4,He,191.335275,50957.725868,0.072294,TSC:NIV
2015-04-29T03:13:29,1430277208.673363,483549182.338161,4925.893662,15746,1123,csn,3.413449e+02,1.033250e+01,-1.684598e+01,-4.072199e+01,3.701972e+01,4,He,154.286793,41079.666479,0.080507,TSC:NIV
2015-04-29T03:13:31,1430277210.673563,483549184.338360,4927.893662,15746,1123,csn,3.399568e+02,1.033639e+01,-1.679654e+01,-4.060722e+01,3.690610e+01,4,He,339.532559,90378.068594,0.054270,TSC:NIV
2015-04-29T03:13:33,1430277212.673763,483549186.338558,4929.893662,15746,1123,csn,3.385734e+02,1.034028e+01,-1.674726e+01,-4.049233e+01,3.679236e+01,4,He,339.532559,90353.906366,0.054270,TSC:NIV
2015-04-29T03:13:35,1430277214.673963,483549188.338757,4931.893662,15746,1123,csn,3.371948e+02,1.034389e+01,-1.669813e+01,-4.037733e+01,3.668069e+01,4,He,339.532559,90329.860396,0.054270,TSC:NIV
2015-04-29T03:13:37,1430277216.674163,483549190.338955,4933.893662,15746,1123,csn,3.358210e+02,1.034778e+01,-1.664914e+01,-4.026222e+01,3.656672e+01,4,He,339.532559,90305.908939,0.054270,TSC:NIV
2015-04-29T03:13:39,1430277218.674364,483549192.339154,4935.893662,15746,1123,csn,3.344521e+02,1.035167e+01,-1.660032e+01,-4.014698e+01,3.645264e+01,4,He,524.726906,139525.324188,0.043655,TSC:NIV
2015-04-29T03:13:41,1430277220.674564,483549194.339354,4937.893662,15746,1123,csn,3.330880e+02,1.035528e+01,-1.655164e+01,-4.003163e+01,3.634065e+01,4,He,524.726906,139488.455593,0.043655,TSC:NIV
2015-04-29T03:13:43,1430277222.674763,483549196.339552,4939.893662,15746,1123,csn,3.317288e+02,1.035917e+01,-1.650311e+01,-3.991617e+01,3.622634e+01,4,He,339.532559,90234.403238,0.054270,TSC:NIV
